p,Tu,phi,egr,Su,deltaL,completed
100000.0,400.0,1.6,0.2,2.0678098333857626,0.0002927552575622277,True
100000.0,400.0,1.6,0.25,1.854398558354116,0.0003002035603832496,True
100000.0,400.0,1.6,0.3,1.6395058199283157,0.0002872139108076395,True
100000.0,400.0,1.6,0.35,1.4230958470651573,0.0002945442324984086,True
100000.0,400.0,1.6,0.4,1.2035362739313613,0.00033768367996169136,True
100000.0,400.0,1.6,0.45,0.9876849788763081,0.00036184267062837984,True
100000.0,400.0,1.6,0.5,0.7782905872042506,0.0003835338828501922,True
100000.0,400.0,1.6,0.55,0.5675754379205521,0.00042365327929226154,True
100000.0,400.0,1.6,0.6,,,False
100000.0,400.0,1.7,0.0,2.8649686392545886,0.0002267797544162149,True
100000.0,400.0,1.7,0.05,2.6728350719376412,0.00022960019818755298,True
100000.0,400.0,1.7,0.1,2.477332809841419,0.0002846742507483023,True
100000.0,400.0,1.7,0.15,2.275060985936136,0.0002668219620862301,True
100000.0,400.0,1.7,0.2,2.068411923439041,0.0002676081952657704,True
100000.0,400.0,1.7,0.25,1.857380791841228,0.0002876793970069377,True
100000.0,400.0,1.7,0.3,1.6439742672886866,0.000293127491589831,True
100000.0,400.0,1.7,0.35,1.4291510701677446,0.0002832255496193926,True
100000.0,400.0,1.7,0.4,1.211893356730222,0.0003273985163220883,True
100000.0,400.0,1.7,0.45,0.9948595620484099,0.00036314815432226817,True
100000.0,400.0,1.7,0.5,0.7647936507747843,0.00035281047882598456,True
100000.0,400.0,1.7,0.55,0.5722731579664797,0.0004253493760094183,True
100000.0,400.0,1.7,0.6,,,False
100000.0,400.0,1.8,0.0,2.8452031680912615,0.00027033460146020765,True
100000.0,400.0,1.8,0.05,2.6568314032694174,0.0002735014576379164,True
100000.0,400.0,1.8,0.1,2.4628919123329673,0.00027400184389791266,True
100000.0,400.0,1.8,0.15,2.264064512054042,0.00027827228456681703,True
100000.0,400.0,1.8,0.2,2.060277678626507,0.00028524004793231667,True
100000.0,400.0,1.8,0.25,1.8498973289359266,0.0002541034454718394,True
100000.0,400.0,1.8,0.3,1.6349523182399897,0.00026078193863619944,True
100000.0,400.0,1.8,0.35,1.4256931914524884,0.00027962164056538293,True
100000.0,400.0,1.8,0.4,1.212362986029001,0.0003388133611610423,True
100000.0,400.0,1.8,0.45,0.997057108177524,0.0003678455079873482,True
100000.0,400.0,1.8,0.5,0.7871442107831512,0.0003696680511955618,True
100000.0,400.0,1.8,0.55,0.5664524373185478,0.00042669721433250083,True
100000.0,400.0,1.8,0.6,,,False
100000.0,400.0,1.9,0.0,2.8147968325973616,0.0002750420556103616,True
100000.0,400.0,1.9,0.05,2.631036614437262,0.0002750869450858887,True
100000.0,400.0,1.9,0.1,2.441450810187785,0.0002794622322055763,True
100000.0,400.0,1.9,0.15,2.246456355779967,0.000283923125016611,True
100000.0,400.0,1.9,0.2,2.0459146214375656,0.00029827907245127586,True
100000.0,400.0,1.9,0.25,1.8418697292753035,0.00029748224551529257,True
100000.0,400.0,1.9,0.3,1.6332311547102196,0.0003105772411085699,True
100000.0,400.0,1.9,0.35,1.423951267408293,0.00030940291536083473,True
100000.0,400.0,1.9,0.4,1.209028207907882,0.0003447318006827633,True
100000.0,400.0,1.9,0.45,0.9968760143650433,0.0003674505727146324,True
100000.0,400.0,1.9,0.5,0.4041417138277498,0.00048615156334547827,True
100000.0,400.0,1.9,0.55,0.5499707151713966,0.00043274761536852814,True
100000.0,400.0,1.9,0.6,,,False
100000.0,400.0,2.0,0.0,2.7790092985996324,0.0002793494739135415,True
100000.0,400.0,2.0,0.05,2.5995835793965587,0.0002819318768987619,True
100000.0,400.0,2.0,0.1,2.4143375253629134,0.0002833827722133259,True
100000.0,400.0,2.0,0.15,2.2233583412367626,0.0002960122520195907,True
100000.0,400.0,2.0,0.2,2.027315281788458,0.000301456084690486,True
100000.0,400.0,2.0,0.25,1.8283031916434036,0.00027639091638011947,True
100000.0,400.0,2.0,0.3,1.6154882207570807,0.0002713116715831443,True
100000.0,400.0,2.0,0.35,1.414574694370908,0.0003172672674482803,True
100000.0,400.0,2.0,0.4,1.1949446726114008,0.0003045986711294935,True
100000.0,400.0,2.0,0.45,0.40349014147316886,0.0004967026373182844,True
100000.0,400.0,2.0,0.5,0.7842122895198705,0.000402849586963299,True
100000.0,400.0,2.0,0.55,,,False
100000.0,400.0,2.0,0.6,,,False
100000.0,500.0,0.2,0.0,,,False
100000.0,500.0,0.2,0.05,,,False
100000.0,500.0,0.2,0.1,,,False
100000.0,500.0,0.2,0.15,,,False
100000.0,500.0,0.2,0.2,,,False
100000.0,500.0,0.2,0.25,,,False
100000.0,500.0,0.2,0.3,,,False
100000.0,500.0,0.2,0.35,,,False
100000.0,500.0,0.2,0.4,,,False
100000.0,500.0,0.2,0.45,,,False
100000.0,500.0,0.2,0.5,,,False
100000.0,500.0,0.2,0.55,,,False
100000.0,500.0,0.2,0.6,,,False
100000.0,500.0,0.3,0.0,0.7908897674641179,0.00033421762704482447,True
100000.0,500.0,0.3,0.05,0.5896586509484334,0.0003976747869378006,True
100000.0,500.0,0.3,0.1,0.36783988490302516,0.0004996137717712235,True
100000.0,500.0,0.3,0.15,,,False
100000.0,500.0,0.3,0.2,,,False
100000.0,500.0,0.3,0.25,,,False
100000.0,500.0,0.3,0.3,,,False
100000.0,500.0,0.3,0.35,,,False
100000.0,500.0,0.3,0.4,,,False
100000.0,500.0,0.3,0.45,,,False
100000.0,500.0,0.3,0.5,,,False
100000.0,500.0,0.3,0.55,,,False
100000.0,500.0,0.3,0.6,,,False
100000.0,500.0,0.4,0.0,1.4446285327930166,0.00027928925305934697,True
100000.0,500.0,0.4,0.05,1.2531817022241383,0.00029344531152804466,True
100000.0,500.0,0.4,0.1,1.0525230709862767,0.0003147468022066512,True
100000.0,500.0,0.4,0.15,0.8792107528499218,0.00031915468081316164,True
100000.0,500.0,0.4,0.2,0.6966485729750552,0.00035357396953411937,True
100000.0,500.0,0.4,0.25,0.5093683631033384,0.00041405716840956696,True
100000.0,500.0,0.4,0.3,,,False
100000.0,500.0,0.4,0.35,,,False
100000.0,500.0,0.4,0.4,,,False
100000.0,500.0,0.4,0.45,,,False
100000.0,500.0,0.4,0.5,,,False
100000.0,500.0,0.4,0.55,,,False
100000.0,500.0,0.4,0.6,,,False
100000.0,500.0,0.5,0.0,1.992372487981044,0.00025431099419612093,True
100000.0,500.0,0.5,0.05,1.7849397535847407,0.00026007854243680236,True
100000.0,500.0,0.5,0.1,1.573353014154247,0.0002830652633826149,True
100000.0,500.0,0.5,0.15,1.3619761569212787,0.00029700363215261997,True
100000.0,500.0,0.5,0.2,1.1498669022847454,0.00031475077037318726,True
100000.0,500.0,0.5,0.25,0.9540034511726265,0.00033192634841547656,True
100000.0,500.0,0.5,0.3,0.7535410111992901,0.0003648215325503718,True
100000.0,500.0,0.5,0.35,,,False
100000.0,500.0,0.5,0.4,,,False
100000.0,500.0,0.5,0.45,,,False
100000.0,500.0,0.5,0.5,,,False
100000.0,500.0,0.5,0.55,,,False
100000.0,500.0,0.5,0.6,,,False
100000.0,500.0,0.6,0.0,2.4502285886756856,0.0002491864679317822,True
100000.0,500.0,0.6,0.05,2.2276505054108813,0.00026707361988923,True
100000.0,500.0,0.6,0.1,2.003135319899711,0.0002738269164055253,True
100000.0,500.0,0.6,0.15,1.7759306637535746,0.00028146363376238114,True
100000.0,500.0,0.6,0.2,1.5503474742452024,0.0002921758816647566,True
100000.0,500.0,0.6,0.25,1.3280661880539502,0.00030212241932622353,True
100000.0,500.0,0.6,0.3,1.1066464346451557,0.00032040132967767394,True
100000.0,500.0,0.6,0.35,0.8923796189383373,0.00032428307798722196,True
100000.0,500.0,0.6,0.4,0.6785849443884966,0.0003638549309953465,True
100000.0,500.0,0.6,0.45,0.46171333085066607,0.0004568685018465448,True
100000.0,500.0,0.6,0.5,,,False
100000.0,500.0,0.6,0.55,,,False
100000.0,500.0,0.6,0.6,,,False
100000.0,500.0,0.7,0.0,2.8325779142017256,0.00026085934179121377,True
100000.0,500.0,0.7,0.05,2.599124709222755,0.0002657535135993113,True
100000.0,500.0,0.7,0.1,2.361790001221996,0.00027180489667682925,True
100000.0,500.0,0.7,0.15,2.122550358531816,0.00027984684160640673,True
100000.0,500.0,0.7,0.2,1.882377339893931,0.00028751567110104335,True
100000.0,500.0,0.7,0.25,1.6424617881630434,0.0002898914811252689,True
100000.0,500.0,0.7,0.3,1.4042757298469948,0.0003025863408752228,True
100000.0,500.0,0.7,0.35,1.170216998717178,0.00031196193413717216,True
100000.0,500.0,0.7,0.4,0.9419656579107758,0.00033592321912904457,True
100000.0,500.0,0.7,0.45,0.6829858571418773,0.0003533364300000502,True
100000.0,500.0,0.7,0.5,0.4928462516618711,0.0004660018940156308,True
100000.0,500.0,0.7,0.55,,,False
100000.0,500.0,0.7,0.6,,,False
100000.0,500.0,0.8,0.0,3.1500671591759715,0.0002675825829330792,True
100000.0,500.0,0.8,0.05,2.907071355851334,0.0002678855244689763,True
100000.0,500.0,0.8,0.1,2.6598527667802156,0.00027345219308578356,True
100000.0,500.0,0.8,0.15,2.4105868990996457,0.00028147161014379447,True
100000.0,500.0,0.8,0.2,2.1583219354660486,0.00028698793260327525,True
100000.0,500.0,0.8,0.25,1.9054107032604517,0.00028341542410257583,True
100000.0,500.0,0.8,0.3,1.6534867422814934,0.00029927262632329385,True
100000.0,500.0,0.8,0.35,1.4043261949391206,0.00030327164174025385,True
100000.0,500.0,0.8,0.4,1.1591863271845626,0.0003072625996290606,True
100000.0,500.0,0.8,0.45,0.9149958885222748,0.0003257341640763577,True
100000.0,500.0,0.8,0.5,0.6897411641209327,0.0004065167328022288,True
100000.0,500.0,0.8,0.55,0.4469051077029276,0.0004897035747309711,True
100000.0,500.0,0.8,0.6,,,False
100000.0,500.0,0.9,0.0,3.4100901016291174,0.0002717579706128519,True
100000.0,500.0,0.9,0.05,3.1597289608576844,0.00027155445256389957,True
100000.0,500.0,0.9,0.1,2.9050879906661473,0.0002769382672444815,True
100000.0,500.0,0.9,0.15,2.6464782215990597,0.00028731715005492507,True
100000.0,500.0,0.9,0.2,2.3852395797450026,0.0002874765565527278,True
100000.0,500.0,0.9,0.25,2.12302846809418,0.0002854757988255292,True
100000.0,500.0,0.9,0.3,1.8598975595920644,0.0002979179977433131,True
100000.0,500.0,0.9,0.35,1.5986095081799443,0.0002955844776843377,True
100000.0,500.0,0.9,0.4,1.3406012261710456,0.0003094972277551083,True
100000.0,500.0,0.9,0.45,1.088098777210968,0.00033065880371141736,True
100000.0,500.0,0.9,0.5,0.8435969073132112,0.00037053319705082643,True
100000.0,500.0,0.9,0.55,0.6015287802458642,0.00042983953012934624,True
100000.0,500.0,0.9,0.6,,,False
100000.0,500.0,1.0,0.0,3.6183785636400025,0.00027411162262626896,True
100000.0,500.0,1.0,0.05,3.362920699870868,0.00027567107528231495,True
100000.0,500.0,1.0,0.1,3.102469529875086,0.0002833177593903005,True
100000.0,500.0,1.0,0.15,2.8375300152482126,0.0002914094162389404,True
100000.0,500.0,1.0,0.2,2.5703022120807084,0.00028545418539652743,True
100000.0,500.0,1.0,0.25,2.299686229286151,0.0002916996967991954,True
100000.0,500.0,1.0,0.3,2.028489941404168,0.0002982620939580717,True
100000.0,500.0,1.0,0.35,1.757238091313796,0.0002940025478477998,True
100000.0,500.0,1.0,0.4,1.4884157163431586,0.0003114556591074495,True
100000.0,500.0,1.0,0.45,1.2243437283581444,0.00032373651828557345,True
100000.0,500.0,1.0,0.5,0.9645148051240908,0.00039033165407918047,True
100000.0,500.0,1.0,0.55,0.7152958456512072,0.00042978878734201544,True
100000.0,500.0,1.0,0.6,0.45276488176682567,0.0005013615512644727,True
100000.0,500.0,1.1,0.0,3.781538907736455,0.00027943875801367545,True
100000.0,500.0,1.1,0.05,3.523024762819048,0.00028385119268073666,True
100000.0,500.0,1.1,0.1,3.2579106167385703,0.00028739008534013773,True
100000.0,500.0,1.1,0.15,2.9893657722958022,0.00029467258791080744,True
100000.0,500.0,1.1,0.2,2.71606972432352,0.0002937991349563883,True
100000.0,500.0,1.1,0.25,2.44076451644352,0.0003027182188017846,True
100000.0,500.0,1.1,0.3,2.1626166438647068,0.000279297073717257,True
100000.0,500.0,1.1,0.35,1.8842481232428843,0.00029415322706887413,True
100000.0,500.0,1.1,0.4,1.606965027461591,0.0003133605189464716,True
100000.0,500.0,1.1,0.45,1.333788184572357,0.0003200996716187116,True
100000.0,500.0,1.1,0.5,1.0638296535970186,0.00038511176664247855,True
100000.0,500.0,1.1,0.55,0.8072421141585849,0.0003973622553829696,True
100000.0,500.0,1.1,0.6,0.5466275558787959,0.0004753855486930254,True
100000.0,500.0,1.2,0.0,3.9015791228751993,0.000279452731163057,True
100000.0,500.0,1.2,0.05,3.6416470571588446,0.00028395343325484404,True
100000.0,500.0,1.2,0.1,3.376737661777691,0.000292601949690041,True
100000.0,500.0,1.2,0.15,3.1050507533088774,0.00029817646420904304,True
100000.0,500.0,1.2,0.2,2.829702665961869,0.0002982244382156076,True
100000.0,500.0,1.2,0.25,2.5490830930371495,0.0003053466886489131,True
100000.0,500.0,1.2,0.3,2.2670884538095395,0.0002804475436734432,True
100000.0,500.0,1.2,0.35,1.9831020526481313,0.00031565547899387286,True
100000.0,500.0,1.2,0.4,1.7001455768711264,0.0003089949598812525,True
100000.0,500.0,1.2,0.45,1.4180974887730822,0.0003539703391629187,True
100000.0,500.0,1.2,0.5,1.1427989672433776,0.00036848692309307307,True
100000.0,500.0,1.2,0.55,0.8757117960371555,0.00040295698337773026,True
100000.0,500.0,1.2,0.6,0.6112367315119054,0.00046362578784239647,True
100000.0,500.0,1.3,0.0,3.9872793581477826,0.00028828706636216807,True
100000.0,500.0,1.3,0.05,3.7274852231879505,0.00028724439621460066,True
100000.0,500.0,1.3,0.1,3.4613830617249453,0.0002953539851406441,True
100000.0,500.0,1.3,0.15,3.1904536685564984,0.000294433714250546,True
100000.0,500.0,1.3,0.2,2.913183676672513,0.0003011076008363195,True
100000.0,500.0,1.3,0.25,2.6309566266030777,0.0002971191685233632,True
100000.0,500.0,1.3,0.3,2.3463032378457482,0.0003108892339783328,True
100000.0,500.0,1.3,0.35,2.0591180340203046,0.0003163254104341688,True
100000.0,500.0,1.3,0.4,1.7710907062794106,0.00033106730271170764,True
100000.0,500.0,1.3,0.45,1.48391528407178,0.00035108613292151957,True
100000.0,500.0,1.3,0.5,1.2027979608999482,0.0003650939695956831,True
100000.0,500.0,1.3,0.55,0.9283195574801385,0.00039883643006700904,True
100000.0,500.0,1.3,0.6,0.6561925700431641,0.000462408624539611,True
100000.0,500.0,1.4,0.0,4.043372143561308,0.0002694902085634627,True
100000.0,500.0,1.4,0.05,3.784187464900964,0.0002865179201086514,True
100000.0,500.0,1.4,0.1,3.5192546706436874,0.00029103421852820315,True
100000.0,500.0,1.4,0.15,3.2481152266097983,0.00028975741043693826,True
100000.0,500.0,1.4,0.2,2.971334690518682,0.00029462727146714515,True
100000.0,500.0,1.4,0.25,2.689363314393503,0.00030466060050272665,True
100000.0,500.0,1.4,0.3,2.403167435173953,0.00031423687528077133,True
100000.0,500.0,1.4,0.35,2.1145309779841437,0.00031793757486164284,True
100000.0,500.0,1.4,0.4,1.8238093208032495,0.00033199689832458023,True
100000.0,500.0,1.4,0.45,1.533310160335352,0.0003514698904190826,True
100000.0,500.0,1.4,0.5,1.2480822919348995,0.00036307894160505285,True
100000.0,500.0,1.4,0.55,0.9675433631914537,0.0004002923729863991,True
100000.0,500.0,1.4,0.6,0.6921942779306459,0.0004367902148312194,True
100000.0,500.0,1.5,0.0,4.072297325296348,0.00027411126039229725,True
100000.0,500.0,1.5,0.05,3.816853555021255,0.0002782921458543506,True
100000.0,500.0,1.5,0.1,3.5547083347226307,0.00028494972361531323,True
100000.0,500.0,1.5,0.15,3.284818997133203,0.0002891796668558096,True
100000.0,500.0,1.5,0.2,3.0094872966714594,0.0002728437935335475,True
100000.0,500.0,1.5,0.25,2.7283477220140613,0.00027274990569479865,True
100000.0,500.0,1.5,0.3,2.44275809414886,0.00031604586336646734,True
100000.0,500.0,1.5,0.35,2.152812254592698,0.0003191597597681036,True
100000.0,500.0,1.5,0.4,1.8613162230657663,0.00033473967737405417,True
100000.0,500.0,1.5,0.45,1.569237110304976,0.00035236828527372786,True
100000.0,500.0,1.5,0.5,1.2813636794179584,0.0003638907886425878,True
100000.0,500.0,1.5,0.55,0.9999151679838224,0.0003802920249986918,True
100000.0,500.0,1.5,0.6,0.7180967057605928,0.0004348686659267713,True
100000.0,500.0,1.6,0.0,4.081153226783236,0.000280232986632348,True
100000.0,500.0,1.6,0.05,3.8295927354909782,0.0002850369633692623,True
100000.0,500.0,1.6,0.1,3.5706231991503974,0.00028892052051189305,True
100000.0,500.0,1.6,0.15,3.3043405460571864,0.0002938995165844641,True
100000.0,500.0,1.6,0.2,3.0310349914946237,0.0002997406817916409,True
100000.0,500.0,1.6,0.25,2.7514531673009346,0.0003063069087985134,True
100000.0,500.0,1.6,0.3,2.467602627533189,0.0003022507608147541,True
100000.0,500.0,1.6,0.35,2.178982936769152,0.00032339481840550733,True
100000.0,500.0,1.6,0.4,1.887431351134583,0.0003272886384798884,True
100000.0,500.0,1.6,0.45,1.5941179200093978,0.0003549468503174849,True
100000.0,500.0,1.6,0.5,1.3064197156113826,0.00033206488891682353,True
100000.0,500.0,1.6,0.55,1.0203547637308086,0.0003723666464101782,True
100000.0,500.0,1.6,0.6,0.7367942564733232,0.0004349815522198096,True
100000.0,500.0,1.7,0.0,4.073272108714135,0.00028466354723243216,True
100000.0,500.0,1.7,0.05,3.826102166176687,0.000279621878684033,True
100000.0,500.0,1.7,0.1,3.5709993807740776,0.0002830469558075581,True
100000.0,500.0,1.7,0.15,3.3078869390152903,0.00028182987339358726,True
100000.0,500.0,1.7,0.2,3.0383120045605807,0.00028696481772274993,True
100000.0,500.0,1.7,0.25,2.7621883064777144,0.0002885448095414873,True
100000.0,500.0,1.7,0.3,2.4811673629329847,0.00029721052896624836,True
100000.0,500.0,1.7,0.35,2.1939817271536213,0.00030839277604245203,True
100000.0,500.0,1.7,0.4,1.903964005172211,0.0003234331648120333,True
100000.0,500.0,1.7,0.45,1.6105976688099954,0.000357117808766802,True
100000.0,500.0,1.7,0.5,1.311567791193182,0.00032162867798906275,True
100000.0,500.0,1.7,0.55,1.0162119425487857,0.0003586460024882411,True
100000.0,500.0,1.7,0.6,0.7499795112853648,0.0004366141021204314,True
100000.0,500.0,1.8,0.0,4.052148306293558,0.00028444572913623596,True
100000.0,500.0,1.8,0.05,3.8097331242712102,0.0002763227143807963,True
100000.0,500.0,1.8,0.1,3.560062411127476,0.00028037636806330785,True
100000.0,500.0,1.8,0.15,3.301356035843323,0.0002838580620642933,True
100000.0,500.0,1.8,0.2,3.03522541201299,0.0002923254406445436,True
100000.0,500.0,1.8,0.25,2.763790985514438,0.00027543387783400433,True
100000.0,500.0,1.8,0.3,2.4843517757625047,0.00026527159465943354,True
100000.0,500.0,1.8,0.35,2.201811232758581,0.0002826748499065549,True
100000.0,500.0,1.8,0.4,1.8214734133403758,0.0002623218445480633,True
100000.0,500.0,1.8,0.45,1.6203213017216824,0.00035887160945937346,True
100000.0,500.0,1.8,0.5,1.330541122978667,0.00033283759993704985,True
100000.0,500.0,1.8,0.55,1.0465417555344219,0.00039607645193493363,True
100000.0,500.0,1.8,0.6,0.757202532009354,0.00043787802093521667,True
100000.0,500.0,1.9,0.0,4.021470531576286,0.00028144444408573324,True
100000.0,500.0,1.9,0.05,3.7838434636233296,0.0002897383549657096,True
100000.0,500.0,1.9,0.1,3.5383366571144785,0.0002857728963688502,True
100000.0,500.0,1.9,0.15,3.2855485711635994,0.0002980911882684263,True
100000.0,500.0,1.9,0.2,3.0243580803852437,0.00030114212356901896,True
100000.0,500.0,1.9,0.25,2.755776480509331,0.00031068016043376585,True
100000.0,500.0,1.9,0.3,2.480461877773099,0.0003078105470462195,True
100000.0,500.0,1.9,0.35,2.200388256247797,0.0003112954135173036,True
100000.0,500.0,1.9,0.4,1.9137832165724564,0.0003402685839625204,True
100000.0,500.0,1.9,0.45,1.6249146643235033,0.0003586978492394668,True
100000.0,500.0,1.9,0.5,1.3386923031807383,0.0003688092090519492,True
100000.0,500.0,1.9,0.55,1.0529553267829799,0.00039680678632654775,True
100000.0,500.0,1.9,0.6,0.7612233216832848,0.00044107906571004026,True
100000.0,500.0,2.0,0.0,3.9824227623480986,0.00029176647718118085,True
100000.0,500.0,2.0,0.05,3.750572456050071,0.0002888101029720434,True
100000.0,500.0,2.0,0.1,3.5103287719875893,0.00029829146238839456,True
100000.0,500.0,2.0,0.15,3.2618314268499913,0.0002960986662495431,True
100000.0,500.0,2.0,0.2,3.0066918579360324,0.00027575167187033164,True
100000.0,500.0,2.0,0.25,2.742222290116711,0.00030591521820710785,True
100000.0,500.0,2.0,0.3,2.4713582032993373,0.0003035970461273768,True
100000.0,500.0,2.0,0.35,2.19289307098549,0.000335064662084908,True
100000.0,500.0,2.0,0.4,1.9125428987674435,0.00033044727526526364,True
100000.0,500.0,2.0,0.45,1.624975922053902,0.0003598414594462462,True
100000.0,500.0,2.0,0.5,1.3369878947973028,0.00038445019182719095,True
100000.0,500.0,2.0,0.55,1.055505796161932,0.00039886065971218306,True
100000.0,500.0,2.0,0.6,0.7616560736197835,0.00044534679200118165,True
100000.0,600.0,0.2,0.0,,,False
100000.0,600.0,0.2,0.05,,,False
100000.0,600.0,0.2,0.1,,,False
100000.0,600.0,0.2,0.15,,,False
100000.0,600.0,0.2,0.2,,,False
100000.0,600.0,0.2,0.25,,,False
100000.0,600.0,0.2,0.3,,,False
100000.0,600.0,0.2,0.35,,,False
100000.0,600.0,0.2,0.4,,,False
100000.0,600.0,0.2,0.45,,,False
100000.0,600.0,0.2,0.5,,,False
100000.0,600.0,0.2,0.55,,,False
100000.0,600.0,0.2,0.6,,,False
100000.0,600.0,0.3,0.0,1.4510200272142966,0.00030632374491431995,True
100000.0,600.0,0.3,0.05,1.2258869952064537,0.00032630988610860814,True
100000.0,600.0,0.3,0.1,0.9949753744039831,0.0002925647392495868,True
100000.0,600.0,0.3,0.15,0.8022914380862713,0.0003808910689210765,True
100000.0,600.0,0.3,0.2,0.5805056083251481,0.0004380351350931492,True
100000.0,600.0,0.3,0.25,,,False
100000.0,600.0,0.3,0.3,,,False
100000.0,600.0,0.3,0.35,,,False
100000.0,600.0,0.3,0.4,,,False
100000.0,600.0,0.3,0.45,,,False
100000.0,600.0,0.3,0.5,,,False
